credit_card_number,credit_card_provider,transaction_type,event_ts,transaction_currency,transaction_amount
4986840830139472,VISA 16 digit,purchase,2024-03-14T14:44:00.000Z,USD,94862
4040800830570604110,Mastercard,purchase,2024-02-09T07:31:00.000Z,MEX,133320
379305814849986,VISA 13 digit,purchase,2024-02-25T11:10:00.000Z,ARS,105414
4003954614546304,Discover,purchase,2024-03-02T17:23:00.000Z,USD,163653
4674259842824031059,Discover,purchase,2024-01-09T11:08:00.000Z,COP,121940
30174453345297,Mastercard,purchase,2024-02-18T03:42:00.000Z,COP,195384
6503718167383971,VISA 16 digit,purchase,2024-01-17T02:51:00.000Z,USD,88030
3562635582464936,JCB 15 digit,purchase,2024-02-23T19:27:00.000Z,COP,140939
3553105359453653,Mastercard,purchase,2024-02-23T14:59:00.000Z,COP,146229
2720032939130546,JCB 16 digit,purchase,2024-01-10T23:30:00.000Z,ARS,159135
4931294544767758216,Discover,purchase,2024-03-30T00:01:00.000Z,COP,130649
4076320258255028,VISA 19 digit,purchase,2024-01-07T04:20:00.000Z,ARS,137732
3577270639115134,VISA 16 digit,purchase,2024-01-10T22:39:00.000Z,COP,206963
4718843420208033,JCB 15 digit,purchase,2024-03-27T23:50:00.000Z,USD,85149
639084157085,VISA 16 digit,purchase,2024-01-28T20:26:00.000Z,COP,154013
6529662527758847,American Express,purchase,2024-02-28T04:46:00.000Z,BRL,168699
4900660906410,VISA 16 digit,purchase,2024-01-09T12:09:00.000Z,COP,180619
5334176421991666,VISA 16 digit,purchase,2024-01-30T01:46:00.000Z,COP,138143
349213415054377,VISA 16 digit,purchase,2024-02-04T14:40:00.000Z,USD,168541
213180118195075,VISA 16 digit,cash_advance,2024-01-14T22:23:00.000Z,COP,121208
3593197707250693,Diners Club / Carte Blanche,cash_advance,2024-01-23T12:58:00.000Z,COP,176059
180050172665678,Maestro,purchase,2024-02-19T07:43:00.000Z,USD,165686
30309074004184,Discover,purchase,2024-03-19T12:38:00.000Z,MEX,158206
347162552802506,Mastercard,purchase,2024-03-06T23:59:00.000Z,USD,129991
4395062289529441507,VISA 13 digit,purchase,2024-03-10T01:00:00.000Z,COP,126234
3522815634846533,Diners Club / Carte Blanche,purchase,2024-02-11T06:14:00.000Z,USD,82557
2672597729980738,American Express,cash_advance,2024-01-19T17:11:00.000Z,COP,43878
4368294655086,American Express,purchase,2024-03-20T03:54:00.000Z,COP,194397
503866424529,VISA 16 digit,cash_advance,2024-02-28T09:55:00.000Z,COP,197449
30099093057228,VISA 16 digit,purchase,2024-02-16T14:51:00.000Z,USD,78270
372935481416821,Diners Club / Carte Blanche,purchase,2024-02-29T01:56:00.000Z,USD,155502
503800490123,Maestro,purchase,2024-03-12T19:57:00.000Z,COP,139996
4482682947722,JCB 16 digit,purchase,2024-01-23T04:44:00.000Z,USD,178419
4449249109260,American Express,purchase,2024-01-07T08:10:00.000Z,USD,125437
4915179145618537800,JCB 15 digit,purchase,2024-01-26T12:52:00.000Z,COP,103176
213126876878782,JCB 15 digit,purchase,2024-03-14T12:16:00.000Z,COP,119631
2432199080899119,Maestro,purchase,2024-03-03T03:57:00.000Z,USD,137672
2235993843809194,JCB 16 digit,cash_advance,2024-01-23T14:27:00.000Z,COP,164412
3563019681355122,Maestro,purchase,2024-01-01T12:49:00.000Z,COP,169535
581344383004,Discover,purchase,2024-03-05T07:41:00.000Z,USD,131229
3570468656770214,VISA 19 digit,purchase,2024-02-12T14:52:00.000Z,COP,96375
4927814318169295,Diners Club / Carte Blanche,purchase,2024-02-04T05:28:00.000Z,COP,144786
639090962387,VISA 16 digit,purchase,2024-02-17T02:24:00.000Z,COP,138303
3570383517118844,Discover,cash_advance,2024-02-06T23:20:00.000Z,USD,202825
6011210652250860,Mastercard,purchase,2024-02-12T17:21:00.000Z,COP,181655
3543480075233090,Maestro,purchase,2024-02-29T10:51:00.000Z,COP,151632
349120459705592,VISA 13 digit,purchase,2024-01-15T05:08:00.000Z,MEX,72073
6011415329507291,Discover,purchase,2024-02-22T20:55:00.000Z,COP,113439
6565589537859411,JCB 15 digit,purchase,2024-01-23T23:31:00.000Z,BRL,125773
4262669306998830454,JCB 16 digit,purchase,2024-02-08T04:40:00.000Z,BRL,60544
4187547772120,Maestro,purchase,2024-03-10T19:50:00.000Z,COP,116258
213129931784516,Mastercard,purchase,2024-03-09T00:24:00.000Z,COP,179783
4983219054478,Mastercard,purchase,2024-02-05T11:25:00.000Z,COP,207164
378968109619728,Diners Club / Carte Blanche,purchase,2024-03-24T08:36:00.000Z,COP,123949
4424346654337551639,JCB 15 digit,purchase,2024-03-18T02:41:00.000Z,COP,185102
4756134203691477,Maestro,cash_advance,2024-03-19T11:18:00.000Z,USD,130218
4272086286326048,Mastercard,purchase,2024-02-04T18:09:00.000Z,MEX,195679
3540766473166541,VISA 19 digit,purchase,2024-02-12T19:11:00.000Z,USD,142264
3588751382942235,VISA 13 digit,cash_advance,2024-03-25T20:25:00.000Z,MEX,137468
4220604389860623,Maestro,purchase,2024-02-03T14:15:00.000Z,USD,176490
213107576812339,VISA 19 digit,purchase,2024-02-10T12:07:00.000Z,USD,79322
6519584330506720,VISA 16 digit,purchase,2024-03-08T11:34:00.000Z,COP,150656
3500455589023899,VISA 16 digit,purchase,2024-01-16T18:37:00.000Z,USD,111685
2288721080510910,Discover,purchase,2024-01-31T13:27:00.000Z,COP,132549
213128090037138,Maestro,purchase,2024-03-29T14:27:00.000Z,USD,147913
675989473946,JCB 15 digit,purchase,2024-02-24T15:34:00.000Z,COP,100043
4112601060428606,JCB 16 digit,purchase,2024-01-26T05:24:00.000Z,COP,171686
213146191923295,Diners Club / Carte Blanche,purchase,2024-01-10T08:02:00.000Z,ARS,174844
4763623278151194,Maestro,purchase,2024-01-22T13:48:00.000Z,MEX,145995
4910977438109373,VISA 16 digit,purchase,2024-01-22T16:08:00.000Z,USD,139178
2291251243581629,VISA 13 digit,cash_advance,2024-02-21T16:14:00.000Z,USD,94057
180013140971446,VISA 16 digit,purchase,2024-02-18T07:36:00.000Z,USD,180550
060470569207,Diners Club / Carte Blanche,purchase,2024-03-10T16:04:00.000Z,BRL,55360
4224435065858846033,Diners Club / Carte Blanche,purchase,2024-03-05T14:01:00.000Z,USD,195303
3532539245103096,Mastercard,purchase,2024-02-25T03:32:00.000Z,BRL,176035
6511647260248270,Maestro,purchase,2024-03-20T19:38:00.000Z,USD,96715
3528958487106938,JCB 15 digit,purchase,2024-01-06T04:13:00.000Z,USD,205449
4964163352904967,Diners Club / Carte Blanche,purchase,2024-01-13T08:41:00.000Z,USD,132307
3545670348565710,JCB 16 digit,purchase,2024-01-02T04:14:00.000Z,USD,109994
30164034288405,JCB 15 digit,purchase,2024-01-07T09:15:00.000Z,COP,131118
4681216301509777418,Discover,purchase,2024-01-08T18:04:00.000Z,COP,136472
3594545513678532,VISA 16 digit,purchase,2024-02-17T03:44:00.000Z,COP,142319
4386283560315408,VISA 16 digit,purchase,2024-01-05T21:40:00.000Z,COP,150882
4005074347376578,Diners Club / Carte Blanche,purchase,2024-01-31T08:19:00.000Z,COP,102289
213180206880448,Diners Club / Carte Blanche,purchase,2024-02-07T01:15:00.000Z,MEX,125484
4719018565388473,Discover,purchase,2024-01-22T13:23:00.000Z,BRL,110905
4407586150073,Maestro,purchase,2024-03-24T08:43:00.000Z,USD,179668
180023679549646,Maestro,purchase,2024-02-11T00:23:00.000Z,COP,162942
4803890960761,JCB 16 digit,purchase,2024-01-18T17:46:00.000Z,MEX,196040
4677262150967666774,American Express,purchase,2024-01-16T09:54:00.000Z,COP,143386
6011610028880896,American Express,purchase,2024-03-26T11:01:00.000Z,COP,68221
4034256202818225,VISA 16 digit,purchase,2024-02-06T14:37:00.000Z,USD,88979
348130796530943,Discover,purchase,2024-03-19T06:18:00.000Z,USD,132320
6598838294390727,JCB 16 digit,purchase,2024-03-13T12:17:00.000Z,COP,208827
060427802313,VISA 16 digit,purchase,2024-03-30T00:07:00.000Z,ARS,132059
4282810462930929,VISA 16 digit,purchase,2024-01-31T09:06:00.000Z,USD,171322
4107988386259675,VISA 16 digit,purchase,2024-02-21T05:29:00.000Z,ARS,193258
30012512684050,Diners Club / Carte Blanche,purchase,2024-01-31T10:09:00.000Z,USD,118878
4449373343990,American Express,purchase,2024-03-29T22:49:00.000Z,COP,105482
341592014109999,Discover,purchase,2024-01-07T09:12:00.000Z,COP,125845
30583998540867,JCB 16 digit,purchase,2024-02-11T12:16:00.000Z,MEX,127095
4594503351254,American Express,purchase,2024-02-07T22:57:00.000Z,COP,149524
4509628745912948898,Discover,purchase,2024-01-07T22:47:00.000Z,USD,149357
4220629532284,JCB 16 digit,purchase,2024-02-01T22:22:00.000Z,COP,190427
180084353293000,Diners Club / Carte Blanche,purchase,2024-02-05T17:56:00.000Z,COP,167062
3532310874564242,Diners Club / Carte Blanche,purchase,2024-01-09T07:11:00.000Z,COP,133049
6524093207333625,JCB 16 digit,purchase,2024-01-07T08:35:00.000Z,BRL,108597
36329961985299,Discover,purchase,2024-01-08T15:51:00.000Z,COP,139857
4365242782213739,VISA 19 digit,purchase,2024-03-06T23:50:00.000Z,COP,94321
3539618488021190,JCB 15 digit,purchase,2024-01-11T03:15:00.000Z,COP,107658
675958031337,Maestro,purchase,2024-01-07T08:51:00.000Z,COP,198313
378386282023263,Maestro,purchase,2024-03-16T07:19:00.000Z,COP,126886
6545905448511773,Mastercard,purchase,2024-03-14T02:14:00.000Z,USD,164096
4112025466091513,VISA 16 digit,purchase,2024-02-25T20:37:00.000Z,COP,180165
3593730713779766,VISA 16 digit,cash_advance,2024-01-24T09:09:00.000Z,MEX,147998
4703869573764388,Discover,purchase,2024-02-13T07:59:00.000Z,USD,178096
3566608354161960,Maestro,purchase,2024-03-25T20:27:00.000Z,MEX,140129
180007177438352,Diners Club / Carte Blanche,purchase,2024-03-02T00:03:00.000Z,COP,123683
213159334201313,VISA 16 digit,purchase,2024-03-01T05:30:00.000Z,MEX,149675
5190568321490760,American Express,purchase,2024-03-28T04:24:00.000Z,COP,153398
372966431456146,VISA 13 digit,purchase,2024-01-30T18:54:00.000Z,COP,129178
30560259272158,VISA 19 digit,purchase,2024-02-07T17:08:00.000Z,COP,142328
4088500068874701355,Discover,purchase,2024-02-26T13:38:00.000Z,USD,142307
4071284553245560,Mastercard,purchase,2024-02-20T15:07:00.000Z,USD,143421
501858956177,JCB 16 digit,purchase,2024-02-10T00:26:00.000Z,MEX,124635
36490493091053,Maestro,cash_advance,2024-02-04T23:47:00.000Z,USD,164872
5275254304934888,Discover,purchase,2024-02-10T16:23:00.000Z,COP,124782
36512075126583,Diners Club / Carte Blanche,purchase,2024-03-08T18:30:00.000Z,ARS,96488
3556878873257613,Maestro,purchase,2024-02-17T17:19:00.000Z,COP,85689
4784455278785688,VISA 13 digit,purchase,2024-01-15T12:44:00.000Z,USD,234597
3522104388373923,VISA 16 digit,purchase,2024-03-21T00:53:00.000Z,BRL,195059
4430151114365,VISA 16 digit,purchase,2024-02-09T19:57:00.000Z,MEX,154039
4218492689124997,VISA 19 digit,purchase,2024-01-14T23:04:00.000Z,COP,167953
6011286654156925,VISA 19 digit,purchase,2024-02-25T04:10:00.000Z,USD,111153
4494764317431928,VISA 16 digit,purchase,2024-03-05T17:30:00.000Z,USD,96295
639082322087,JCB 15 digit,purchase,2024-03-08T05:53:00.000Z,USD,130560
213133935270639,VISA 13 digit,purchase,2024-03-23T06:49:00.000Z,MEX,191963
676312668947,VISA 16 digit,purchase,2024-02-19T03:29:00.000Z,BRL,146917
3571654100035341,American Express,purchase,2024-03-28T23:54:00.000Z,ARS,87989
340714320338705,JCB 15 digit,purchase,2024-03-04T09:30:00.000Z,COP,164618
060425248873,American Express,purchase,2024-03-28T20:43:00.000Z,USD,228985
4279949283212806071,JCB 16 digit,purchase,2024-01-24T00:34:00.000Z,COP,144418
5376489182047142,JCB 16 digit,purchase,2024-02-14T17:49:00.000Z,USD,184182
374226468223770,Discover,purchase,2024-01-24T12:50:00.000Z,COP,137524
630471140024,American Express,cash_advance,2024-03-03T13:08:00.000Z,COP,101895
180085413756621,American Express,purchase,2024-02-28T07:31:00.000Z,COP,88657
6011642074941835,Maestro,purchase,2024-02-22T10:37:00.000Z,COP,131700
4928863426811063610,JCB 15 digit,purchase,2024-03-19T10:20:00.000Z,ARS,110675
579588085079,Diners Club / Carte Blanche,purchase,2024-01-13T00:27:00.000Z,COP,132587
38931782803961,VISA 19 digit,purchase,2024-01-04T22:32:00.000Z,COP,127185
3570188523749775,Diners Club / Carte Blanche,purchase,2024-03-03T07:07:00.000Z,MEX,139376
180058198385114,VISA 13 digit,purchase,2024-03-09T04:10:00.000Z,USD,134386
4038403144213141,Maestro,purchase,2024-03-27T09:17:00.000Z,USD,124023
180099059990345,VISA 16 digit,purchase,2024-03-20T19:09:00.000Z,COP,171181
6011125026836360,Discover,purchase,2024-01-27T20:02:00.000Z,COP,164697
6011944792925904,Diners Club / Carte Blanche,purchase,2024-01-14T00:27:00.000Z,COP,133689
6011307450973717,JCB 16 digit,purchase,2024-03-15T02:55:00.000Z,MEX,138787
38727441854241,VISA 13 digit,cash_advance,2024-02-21T10:12:00.000Z,COP,61377
4383790092141840,Diners Club / Carte Blanche,purchase,2024-01-25T19:28:00.000Z,USD,191709
180008849558544,Maestro,purchase,2024-02-07T14:49:00.000Z,MEX,147609
2273614709848950,VISA 13 digit,purchase,2024-02-29T03:56:00.000Z,MEX,148058
180028668390464,JCB 15 digit,cash_advance,2024-03-02T11:34:00.000Z,COP,190373
4608573441641675201,JCB 16 digit,purchase,2024-03-14T06:39:00.000Z,BRL,170911
213107823261975,American Express,purchase,2024-03-30T11:05:00.000Z,COP,88425
2700937835751175,VISA 16 digit,purchase,2024-02-14T00:33:00.000Z,COP,162941
3533293531510742,Discover,purchase,2024-02-01T20:12:00.000Z,COP,120178
6011931761420454,VISA 16 digit,purchase,2024-03-21T12:19:00.000Z,USD,192157
213109761627696,Discover,purchase,2024-02-23T08:08:00.000Z,MEX,150133
3558617787480319,JCB 16 digit,purchase,2024-03-24T17:57:00.000Z,COP,131628
5223280685776187,VISA 19 digit,purchase,2024-02-13T16:01:00.000Z,COP,154624
4902692910797062,American Express,purchase,2024-02-28T02:21:00.000Z,MEX,152062
340932197450599,American Express,purchase,2024-02-18T17:46:00.000Z,USD,131172
180072298853517,American Express,purchase,2024-02-16T09:49:00.000Z,USD,97854
4414402455409342,VISA 16 digit,purchase,2024-03-15T13:19:00.000Z,COP,131931
3585193780259867,VISA 16 digit,purchase,2024-01-08T14:29:00.000Z,BRL,144628
4858535244333399,Mastercard,purchase,2024-02-12T18:16:00.000Z,USD,120445
38312643405751,Mastercard,purchase,2024-02-29T04:00:00.000Z,COP,120643
586145334908,American Express,purchase,2024-02-12T01:57:00.000Z,COP,180870
38443180119784,JCB 16 digit,cash_advance,2024-01-13T02:06:00.000Z,MEX,164310
4384274202794235,VISA 16 digit,purchase,2024-02-05T22:30:00.000Z,ARS,178533
213174510144237,Mastercard,purchase,2024-01-29T20:41:00.000Z,COP,145440
374665115082685,JCB 15 digit,cash_advance,2024-01-18T05:44:00.000Z,BRL,87445
4083497895740,Diners Club / Carte Blanche,purchase,2024-02-05T03:31:00.000Z,ARS,141697
676271694454,VISA 13 digit,purchase,2024-03-05T05:07:00.000Z,COP,201659
2245160447898613,JCB 15 digit,purchase,2024-01-07T12:01:00.000Z,USD,114354
373974861190473,VISA 16 digit,purchase,2024-03-24T15:47:00.000Z,COP,145646
4855765062593989,VISA 16 digit,purchase,2024-02-10T05:52:00.000Z,COP,146893
630473559767,Mastercard,purchase,2024-01-31T07:48:00.000Z,MEX,185784
6581984970973318,JCB 15 digit,cash_advance,2024-02-05T20:28:00.000Z,USD,160444
3529447282910958,VISA 16 digit,purchase,2024-02-22T05:42:00.000Z,COP,212162
4536377572520739,Maestro,purchase,2024-01-29T13:41:00.000Z,BRL,144329
374095636182881,American Express,purchase,2024-01-14T08:40:00.000Z,BRL,140815
4785850198824881,American Express,purchase,2024-03-12T11:37:00.000Z,USD,222753
4425519253550816,American Express,purchase,2024-01-10T06:32:00.000Z,COP,196034
2237686223596153,VISA 16 digit,purchase,2024-03-10T09:19:00.000Z,COP,186071
4451008152010,JCB 16 digit,purchase,2024-02-21T08:30:00.000Z,USD,161354
3554302247623758,Maestro,purchase,2024-01-31T00:08:00.000Z,COP,125201
4765617244664,VISA 16 digit,purchase,2024-03-30T03:43:00.000Z,USD,94894
4448980355645,American Express,purchase,2024-03-27T08:07:00.000Z,USD,145270
3500965899926573,Diners Club / Carte Blanche,purchase,2024-03-15T16:46:00.000Z,ARS,131201
180083684201377,VISA 19 digit,cash_advance,2024-01-10T09:48:00.000Z,ARS,113069
6562609684727378,Maestro,purchase,2024-02-11T05:44:00.000Z,USD,115635
4059358201129,VISA 16 digit,purchase,2024-03-24T07:45:00.000Z,BRL,114554
3533371292719205,Mastercard,purchase,2024-03-19T22:47:00.000Z,MEX,131408
2228132525362623,VISA 16 digit,purchase,2024-03-05T13:53:00.000Z,COP,164263
4184033227551521,Mastercard,purchase,2024-03-15T07:03:00.000Z,COP,159691
4184706692447,VISA 16 digit,purchase,2024-02-29T23:43:00.000Z,MEX,143719
582272633949,VISA 13 digit,cash_advance,2024-03-22T05:43:00.000Z,USD,117108
4484707772623408,VISA 16 digit,purchase,2024-02-14T10:48:00.000Z,COP,155179
4005922921601,VISA 19 digit,purchase,2024-01-31T17:06:00.000Z,USD,137836
213184112883454,Mastercard,purchase,2024-02-18T05:07:00.000Z,USD,131501
581609115240,VISA 19 digit,purchase,2024-03-12T11:44:00.000Z,COP,125259
4680808881391929,JCB 16 digit,purchase,2024-01-22T11:44:00.000Z,ARS,129738
2269826098197395,Maestro,purchase,2024-03-21T14:12:00.000Z,COP,96602
4209025043917390,American Express,purchase,2024-02-21T18:17:00.000Z,BRL,144414
3549638264891838,JCB 16 digit,purchase,2024-02-24T16:55:00.000Z,USD,181015
6011630356068831,Mastercard,purchase,2024-03-10T12:51:00.000Z,COP,155502
213118966742812,VISA 16 digit,purchase,2024-03-06T17:31:00.000Z,MEX,153135
4481458583620,JCB 15 digit,purchase,2024-01-08T04:43:00.000Z,USD,139238
630454862933,JCB 16 digit,purchase,2024-02-07T08:09:00.000Z,MEX,98077
4078651469798432,Maestro,cash_advance,2024-01-21T15:44:00.000Z,COP,160280
502095787797,JCB 16 digit,purchase,2024-02-21T11:16:00.000Z,MEX,177641
3558736379859159,Maestro,purchase,2024-01-30T18:38:00.000Z,USD,109909
6598715676745704,Mastercard,purchase,2024-03-24T05:01:00.000Z,MEX,133852
4330034588236283,VISA 16 digit,purchase,2024-03-04T01:12:00.000Z,COP,98737
2287980512210413,Discover,purchase,2024-02-17T21:11:00.000Z,USD,176195
3580703193327070,American Express,cash_advance,2024-02-10T11:01:00.000Z,BRL,91520
566649786167,VISA 13 digit,purchase,2024-01-20T13:59:00.000Z,ARS,179319
4878104086843,JCB 15 digit,purchase,2024-02-17T19:57:00.000Z,BRL,156937
4960825070551977041,Mastercard,purchase,2024-02-10T20:12:00.000Z,BRL,169530
342770165571113,VISA 19 digit,purchase,2024-01-02T14:18:00.000Z,USD,115266
3562693811502489,JCB 16 digit,purchase,2024-01-15T18:02:00.000Z,COP,153171
4150409885345622,American Express,purchase,2024-02-28T23:01:00.000Z,BRL,128339
180058708684188,Maestro,purchase,2024-02-10T07:27:00.000Z,USD,118100
4182038772976728,VISA 19 digit,purchase,2024-01-04T23:15:00.000Z,USD,214147
180006783924110,VISA 16 digit,purchase,2024-03-01T21:03:00.000Z,COP,209798
3593417191435786,American Express,purchase,2024-03-03T02:59:00.000Z,COP,210766
4044256711791,VISA 16 digit,purchase,2024-03-16T04:30:00.000Z,ARS,146787
3502998245388287,Maestro,cash_advance,2024-03-14T17:30:00.000Z,COP,132588
4711146268958421,JCB 16 digit,cash_advance,2024-02-13T17:21:00.000Z,COP,144369
180015621793413,JCB 16 digit,purchase,2024-03-22T12:32:00.000Z,USD,130570
4541479548476178479,Maestro,purchase,2024-03-19T06:19:00.000Z,COP,111108
30346038977998,VISA 16 digit,purchase,2024-01-27T14:09:00.000Z,COP,118986
4502433906774849851,American Express,purchase,2024-03-10T09:43:00.000Z,COP,142509
371598910126303,JCB 16 digit,purchase,2024-01-15T09:18:00.000Z,BRL,147040
4126445243541255,VISA 13 digit,cash_advance,2024-02-08T16:13:00.000Z,COP,174423
4534207696883790,JCB 15 digit,purchase,2024-02-29T18:49:00.000Z,COP,150311
213153796389344,Diners Club / Carte Blanche,purchase,2024-02-16T01:03:00.000Z,USD,143288
3588786214543165,VISA 13 digit,purchase,2024-03-23T16:11:00.000Z,BRL,158315
180076437696083,JCB 16 digit,purchase,2024-03-27T18:35:00.000Z,COP,127751
060465068736,Mastercard,purchase,2024-01-24T13:19:00.000Z,COP,168672
180081964982468,Mastercard,cash_advance,2024-03-02T08:57:00.000Z,COP,126743
564610802477,VISA 13 digit,purchase,2024-03-21T18:18:00.000Z,MEX,136686
213191390788750,JCB 15 digit,purchase,2024-02-10T04:57:00.000Z,COP,143754
4521484986055,VISA 19 digit,purchase,2024-02-13T10:07:00.000Z,MEX,98194
6535190324273671,Discover,purchase,2024-01-07T18:28:00.000Z,COP,132375
576923339567,Diners Club / Carte Blanche,purchase,2024-03-05T06:56:00.000Z,COP,112747
6558560294281411,JCB 15 digit,purchase,2024-03-31T18:16:00.000Z,COP,144666
4909279777673039108,JCB 16 digit,purchase,2024-03-22T04:07:00.000Z,BRL,127839
3571667405885459,JCB 16 digit,purchase,2024-03-16T12:05:00.000Z,MEX,170522
4357552327116,JCB 16 digit,purchase,2024-02-14T18:10:00.000Z,USD,128836
4243022298683122,American Express,purchase,2024-01-10T10:03:00.000Z,USD,78590
6011411266372666,VISA 13 digit,purchase,2024-03-30T10:33:00.000Z,COP,107676
6011358948924010,JCB 16 digit,purchase,2024-02-11T10:17:00.000Z,USD,144159
4512068901240154292,VISA 13 digit,purchase,2024-02-02T02:37:00.000Z,ARS,191134
